ad_set,day,impressions,reach,spend,clicks,funnel,cta,brand,CTR,CPC,month,quarter,week,day_of_week,is_weekend,holiday
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/manyar ketoarjo/lp,2025-01-31,206438,157743,652079,879,engagement,lp,erafone,0.004257937007721447,741.8418657565416,1,1,5,4,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/manyar ketoarjo/lp,2025-02-01,315293,232386,833764,1300,engagement,lp,erafone,0.004123148943998122,641.3569230769231,2,1,5,5,1,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/manyar ketoarjo/lp,2025-02-02,311830,212660,766668,1260,engagement,lp,erafone,0.004040663181861912,608.4666666666667,2,1,5,6,1,1
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/manyar ketoarjo/lp,2025-02-03,323633,213467,822025,1228,engagement,lp,erafone,0.003794421458874713,669.4014657980456,2,1,6,0,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/manyar ketoarjo/lp,2025-02-04,298859,198679,825965,1249,engagement,lp,erafone,0.004179228331755109,661.3010408326661,2,1,6,1,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/manyar ketoarjo/lp,2025-02-05,256222,176695,787000,1124,engagement,lp,erafone,0.004386820803834175,700.1779359430604,2,1,6,2,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/manyar ketoarjo/lp,2025-02-06,254616,175689,809535,1182,engagement,lp,erafone,0.00464228485248374,684.8857868020305,2,1,6,3,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/manyar ketoarjo/lp,2025-02-07,229982,158369,795557,1078,engagement,lp,erafone,0.004687323355740884,737.9935064935065,2,1,6,4,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/manyar ketoarjo/lp,2025-02-08,228011,161027,783533,1054,engagement,lp,erafone,0.0046225839981404405,743.3899430740038,2,1,6,5,1,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/manyar ketoarjo/lp,2025-02-09,232622,155083,705975,1013,engagement,lp,erafone,0.0043547041982271665,696.9151036525172,2,1,6,6,1,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/pakuwon city mall 3/lp,2025-01-31,96257,76330,325896,466,engagement,lp,erafone,0.004841206353823618,699.3476394849786,1,1,5,4,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/pakuwon city mall 3/lp,2025-02-01,121383,80890,414949,659,engagement,lp,erafone,0.005429096331446743,629.6646433990895,2,1,5,5,1,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/pakuwon city mall 3/lp,2025-02-02,105963,69395,370145,682,engagement,lp,erafone,0.006436208865358663,542.7346041055719,2,1,5,6,1,1
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/pakuwon city mall 3/lp,2025-02-03,128376,86070,422715,758,engagement,lp,erafone,0.005904530441827133,557.6715039577837,2,1,6,0,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/pakuwon city mall 3/lp,2025-02-04,112691,78080,376966,647,engagement,lp,erafone,0.005741363551658961,582.6367851622874,2,1,6,1,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/pakuwon city mall 3/lp,2025-02-05,113771,76773,408263,712,engagement,lp,erafone,0.006258185302054126,573.4030898876405,2,1,6,2,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/pakuwon city mall 3/lp,2025-02-06,113132,72698,410058,716,engagement,lp,erafone,0.006328890146024113,572.7067039106146,2,1,6,3,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/pakuwon city mall 3/lp,2025-02-07,94315,64349,376242,616,engagement,lp,erafone,0.006531304670519006,610.7824675324675,2,1,6,4,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/pakuwon city mall 3/lp,2025-02-08,90046,61375,412670,643,engagement,lp,erafone,0.007140794704928592,641.7884914463452,2,1,6,5,1,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/pakuwon city mall 3/lp,2025-02-09,90001,63166,373147,604,engagement,lp,erafone,0.0067110365440383995,617.7930463576159,2,1,6,6,1,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/puri indah malll/lp,2025-01-31,256753,213110,647539,1215,engagement,lp,erafone,0.004732174502342718,532.9539094650206,1,1,5,4,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/puri indah malll/lp,2025-02-01,369084,278265,829564,1639,engagement,lp,erafone,0.004440723520932904,506.14032946918854,2,1,5,5,1,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/puri indah malll/lp,2025-02-02,368366,276101,752395,1583,engagement,lp,erafone,0.00429735643354707,475.29690461149715,2,1,5,6,1,1
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/puri indah malll/lp,2025-02-03,392814,292055,817789,1632,engagement,lp,erafone,0.004154638072981106,501.09620098039215,2,1,6,0,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/puri indah malll/lp,2025-02-04,413885,301163,830323,1724,engagement,lp,erafone,0.004165408265581019,481.6258700696056,2,1,6,1,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/puri indah malll/lp,2025-02-05,373815,276479,789046,1539,engagement,lp,erafone,0.004117009750812568,512.7004548408057,2,1,6,2,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/puri indah malll/lp,2025-02-06,367825,276834,814621,1704,engagement,lp,erafone,0.004632637803303201,478.0639671361502,2,1,6,3,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/puri indah malll/lp,2025-02-07,317132,238625,804919,1677,engagement,lp,erafone,0.005288018869114438,479.97555158020276,2,1,6,4,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/puri indah malll/lp,2025-02-08,324340,250100,784629,1615,engagement,lp,erafone,0.0049793426651045195,485.83839009287925,2,1,6,5,1,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/puri indah malll/lp,2025-02-09,309337,233105,711276,1459,engagement,lp,erafone,0.004716538920336074,487.5092529129541,2,1,6,6,1,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/rawasari/lp - copy,2025-01-31,246565,209656,648457,1251,engagement,lp,erafone,0.005073712814065256,518.3509192645884,1,1,5,4,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/rawasari/lp - copy,2025-02-01,339971,282293,830010,1654,engagement,lp,erafone,0.004865120848542964,501.819830713422,2,1,5,5,1,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/rawasari/lp - copy,2025-02-02,326661,277310,751371,1523,engagement,lp,erafone,0.004662325775038955,493.34931057124095,2,1,5,6,1,1
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/rawasari/lp - copy,2025-02-03,392694,329668,821265,1664,engagement,lp,erafone,0.004237396038645867,493.54867788461536,2,1,6,0,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/rawasari/lp - copy,2025-02-04,404983,335404,829136,1658,engagement,lp,erafone,0.004093999007365741,500.0820265379976,2,1,6,1,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/rawasari/lp - copy,2025-02-05,356870,286750,786842,1503,engagement,lp,erafone,0.004211617675904391,523.5143047238855,2,1,6,2,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/rawasari/lp - copy,2025-02-06,349476,279777,814714,1563,engagement,lp,erafone,0.004472410122583525,521.2501599488164,2,1,6,3,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/rawasari/lp - copy,2025-02-07,281656,225488,746004,1479,engagement,lp,erafone,0.005251086431675519,504.3975659229209,2,1,6,4,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/rawasari/lp - copy,2025-02-08,272046,211911,809277,1457,engagement,lp,erafone,0.005355711901663689,555.4406314344543,2,1,6,5,1,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/rawasari/lp - copy,2025-02-09,257368,209247,745025,1320,engagement,lp,erafone,0.005128842746573,564.4128787878788,2,1,6,6,1,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/ruko sunan kudus/lp,2025-01-31,110693,68997,331952,489,engagement,lp,erafone,0.004417623517295583,678.838445807771,1,1,5,4,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/ruko sunan kudus/lp,2025-02-01,145474,83895,416351,602,engagement,lp,erafone,0.0041381965162159565,691.6129568106312,2,1,5,5,1,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/ruko sunan kudus/lp,2025-02-02,141514,79207,389491,606,engagement,lp,erafone,0.004282261825685091,642.7244224422442,2,1,5,6,1,1
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/ruko sunan kudus/lp,2025-02-03,147267,85011,414311,627,engagement,lp,erafone,0.004257572979689951,660.7830940988836,2,1,6,0,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/ruko sunan kudus/lp,2025-02-04,142909,82025,409348,584,engagement,lp,erafone,0.004086516594476205,700.9383561643835,2,1,6,1,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/ruko sunan kudus/lp,2025-02-05,127517,76300,393393,542,engagement,lp,erafone,0.004250413670334152,725.8173431734317,2,1,6,2,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/ruko sunan kudus/lp,2025-02-06,131237,75526,401523,610,engagement,lp,erafone,0.004648079428819616,658.2344262295082,2,1,6,3,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/ruko sunan kudus/lp,2025-02-07,119100,70645,389658,623,engagement,lp,erafone,0.005230898404701931,625.454253611557,2,1,6,4,0,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/ruko sunan kudus/lp,2025-02-08,117336,69299,392347,563,engagement,lp,erafone,0.004798186404854435,696.8863232682061,2,1,6,5,1,0
0096/erafone/igfb-click/image/conversion/go-erafone/jan25/multibrand/ruko sunan kudus/lp,2025-02-09,118458,69114,352677,588,engagement,lp,erafone,0.004963784632527985,599.7908163265306,2,1,6,6,1,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-01-17,33071,26253,273749,782,session,lp,ibox,0.0236460947658069,350.0626598465473,1,1,3,4,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-01-18,53791,44036,360807,794,session,lp,ibox,0.014760833596698332,454.4168765743073,1,1,3,5,1,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-01-19,60743,52095,373523,786,session,lp,ibox,0.01293976260639086,475.22010178117046,1,1,3,6,1,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-01-20,75987,65083,365074,751,session,lp,ibox,0.009883269506626133,486.11717709720375,1,1,4,0,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-01-21,79239,68310,373930,704,session,lp,ibox,0.008884513938843246,531.1505681818181,1,1,4,1,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-01-22,88228,74222,367595,647,session,lp,ibox,0.007333272883891735,568.1530139103555,1,1,4,2,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-01-23,82257,69911,365772,684,session,lp,ibox,0.008315401728728255,534.7543859649123,1,1,4,3,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-01-24,79662,68629,366119,675,session,lp,ibox,0.0084732996911953,542.3985185185185,1,1,4,4,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-01-25,75339,65997,375262,689,session,lp,ibox,0.00914532977607879,544.6473149492017,1,1,4,5,1,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-01-26,78548,66076,372670,569,session,lp,ibox,0.007243978204410043,654.9560632688928,1,1,4,6,1,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-01-27,96801,78924,378855,662,session,lp,ibox,0.006838772326732162,572.2885196374623,1,1,5,0,0,1
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-01-28,106926,88663,370565,632,session,lp,ibox,0.005910629781344107,586.3370253164557,1,1,5,1,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-01-29,103006,88703,379583,684,session,lp,ibox,0.006640389880201153,554.9459064327485,1,1,5,2,0,1
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-01-30,94412,81816,350960,550,session,lp,ibox,0.0058255306528831085,638.1090909090909,1,1,5,3,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-01-31,101133,86507,383469,632,session,lp,ibox,0.006249196602493746,606.754746835443,1,1,5,4,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-01,129544,112336,377555,730,session,lp,ibox,0.005635150991169024,517.1986301369863,2,1,5,5,1,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-02,137698,117760,371661,734,session,lp,ibox,0.005330505889700649,506.350136239782,2,1,5,6,1,1
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-03,126693,112471,373988,702,session,lp,ibox,0.00554095332812389,532.7464387464388,2,1,6,0,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-04,133580,113779,377722,685,session,lp,ibox,0.005128013175625093,551.4189781021897,2,1,6,1,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-05,120517,109549,364555,658,session,lp,ibox,0.005459810649120041,554.0349544072948,2,1,6,2,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-06,76282,69047,267512,444,session,lp,ibox,0.005820508114627304,602.5045045045046,2,1,6,3,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-07,74287,60731,365707,551,session,lp,ibox,0.007417179318050264,663.7150635208711,2,1,6,4,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-08,76367,64282,370363,557,session,lp,ibox,0.007293726347768015,664.9245960502693,2,1,6,5,1,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-09,85597,74348,388911,598,session,lp,ibox,0.006986226152785728,650.3528428093646,2,1,6,6,1,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-10,87590,76207,367031,597,session,lp,ibox,0.006815846557826236,614.7922948073702,2,1,7,0,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-11,89701,78152,376381,609,session,lp,ibox,0.0067892219707695566,618.0311986863711,2,1,7,1,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-12,93309,81467,377382,554,session,lp,ibox,0.0059372622147917135,681.1949458483755,2,1,7,2,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-13,105488,92661,340620,490,session,lp,ibox,0.004645078113150311,695.1428571428571,2,1,7,3,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-14,95060,82066,378090,477,session,lp,ibox,0.005017883442036609,792.6415094339623,2,1,7,4,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-15,104246,89211,371671,467,session,lp,ibox,0.004479788193311973,795.8693790149892,2,1,7,5,1,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-16,96911,82172,381738,517,session,lp,ibox,0.005334791716110658,738.3713733075435,2,1,7,6,1,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-17,91187,78648,375301,526,session,lp,ibox,0.005768366104817573,713.5,2,1,8,0,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-18,86856,73593,365453,446,session,lp,ibox,0.005134935985999816,819.4013452914799,2,1,8,1,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-19,74295,63402,368956,480,session,lp,ibox,0.006460730870179689,768.6583333333333,2,1,8,2,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-20,74137,61046,365079,442,session,lp,ibox,0.005961935335932126,825.9705882352941,2,1,8,3,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-21,66737,56875,364325,420,session,lp,ibox,0.0062933605046675755,867.4404761904761,2,1,8,4,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-22,65158,55006,357397,393,session,lp,ibox,0.006031492679333313,909.4071246819339,2,1,8,5,1,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-23,63410,52642,368286,435,session,lp,ibox,0.006860116700835831,846.6344827586207,2,1,8,6,1,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-24,67912,55317,355984,417,session,lp,ibox,0.006140299210743315,853.6786570743405,2,1,9,0,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-25,61974,50907,350700,388,session,lp,ibox,0.006260689966760254,903.8659793814433,2,1,9,1,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-26,61458,49222,347538,331,session,lp,ibox,0.005385791922939243,1049.963746223565,2,1,9,2,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-27,62258,49863,331709,326,session,lp,ibox,0.005236274856243375,1017.5122699386503,2,1,9,3,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/core/plp,2025-02-28,51980,42592,304654,301,session,lp,ibox,0.005790688726433244,1012.1395348837209,2,1,9,4,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/retargeting/plp,2025-02-06,1387,1324,8278,23,session,lp,ibox,0.01658255227108868,359.9130434782609,2,1,6,3,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/retargeting/plp,2025-02-07,34572,30572,178911,245,session,lp,ibox,0.007086659724632651,730.2489795918367,2,1,6,4,0,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/retargeting/plp,2025-02-08,33488,30075,176076,274,session,lp,ibox,0.0081820353559484,642.6131386861314,2,1,6,5,1,0
0135/ibox-ads/meta-sessions/image/conversions/npi-macbook-pro-m4/jan25/apple/retargeting/plp,2025-02-09,39313,33339,189758,281,session,lp,ibox,0.0071477628265459265,675.2953736654804,2,1,6,6,1,0
